2067,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0089,3303637900000,169900,1,169900,-,-,-
2068,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0107,3303637900000,169900,1,169900,-,-,-
2069,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0107,3303637900000,169900,1,169900,-,-,-
2070,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0119,3303637900000,169900,1,169900,-,-,-
2071,17,4,716000445,4,10,134,2020-01-19,-,009204-19012020-0131,3303637900000,169900,1,169900,-,-,-
2072,17,4,716000445,4,10,134,2020-01-19,-,009206-19012020-0018,3303637900000,169900,1,169900,-,-,-
2073,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0004,3303637900000,169900,1,169900,-,-,-
2074,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0007,3303637900000,169900,2,339800,-,-,-
2075,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0009,3303637900000,169900,1,169900,-,-,-
2076,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0012,3303637900000,169900,1,169900,-,-,-
2077,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0013,3303637900000,169900,1,169900,-,-,-
2078,17,4,716000446,4,10,134,2020-01-19,-,009802-19012020-0042,3303637900000,169900,2,339800,-,-,-
2079,17,4,716000445,4,10,134,2020-01-19,-,009802-19012020-0048,3303637900000,169900,1,169900,-,-,-
2080,17,4,716000445,4,10,134,2020-01-19,-,009802-19012020-0064,3303637900000,169900,3,509700,-,-,-
2081,17,4,716000445,4,10,134,2020-01-19,-,009802-19012020-0076,3303637900000,169900,3,509700,-,-,-
2082,17,4,716000445,4,10,134,2020-01-20,-,009202-20012020-0036,3303637900000,169900,1,169900,-,-,-
2083,17,4,716000445,4,10,134,2020-01-20,-,009202-20012020-0041,3303637900000,169900,2,339800,-,-,-
2084,17,4,716000446,4,10,134,2020-01-20,-,009802-20012020-0003,3303637900000,169900,1,169900,-,-,-
2085,17,4,716000446,4,10,134,2020-01-21,-,009201-21012020-0031,3303637500002,279930,1,279930,-,-,-
2086,17,4,716000446,4,10,134,2020-01-21,-,009201-21012020-0035,3303637500002,279930,1,279930,-,-,-
2087,17,4,716000446,4,10,134,2020-01-21,-,009802-21012020-0007,3303637900000,169900,1,169900,-,-,-
2088,17,4,716000446,4,10,134,2020-01-21,-,009802-21012020-0018,3303637900000,169900,1,169900,-,-,-
2089,17,4,716000445,4,10,134,2020-01-21,-,009802-21012020-0019,3303637900000,169900,1,169900,-,-,-
2090,17,4,716000445,4,10,134,2020-01-21,-,009802-21012020-0026,3303637900000,169900,1,169900,-,-,-
2091,17,4,716000445,4,10,134,2020-01-22,-,009201-22012020-0061,3303637500002,279930,1,279930,-,-,-
2092,17,4,716000445,4,10,134,2020-01-22,-,009802-22012020-0006,3303637900000,169900,1,169900,-,-,-
2093,17,4,716000445,4,10,134,2020-01-22,-,009802-22012020-0009,3303637900000,169900,1,169900,-,-,-
2094,17,4,716000446,4,10,134,2020-01-22,-,009802-22012020-0011,3303637900000,169900,1,169900,-,-,-
2095,17,4,716000446,4,10,134,2020-01-22,-,009802-22012020-0027,3303637900000,169900,1,169900,-,-,-
2096,17,4,716000445,4,10,134,2020-01-22,-,009802-22012020-0028,3303637900000,169900,1,169900,-,-,-
2097,17,4,716000445,4,10,134,2020-01-22,-,009802-22012020-0031,3303637900000,169900,3,509700,-,-,-
2098,17,4,716000445,4,10,134,2020-01-23,-,009201-23012020-0057,3303637500002,279930,1,279930,-,-,-
2099,17,4,716000445,4,10,134,2020-01-23,-,009204-23012020-0001,3303637500002,279930,1,279930,-,-,-
2100,17,4,716000445,4,10,134,2020-01-23,-,009204-23012020-0001,3303637900000,169900,1,169900,-,-,-
2101,17,4,716000445,4,10,134,2020-01-23,-,009204-23012020-0022,3303637900000,169900,1,169900,-,-,-
2102,17,4,716000445,4,10,134,2020-01-23,-,009802-23012020-0002,3303637900000,169900,1,169900,-,-,-
2103,17,4,716000446,4,10,134,2020-01-23,-,009802-23012020-0011,3303637900000,169900,1,169900,-,-,-
2104,17,4,716000446,4,10,134,2020-01-23,-,009802-23012020-0029,3303637900000,169900,1,169900,-,-,-
2105,17,4,716000446,4,10,134,2020-01-24,-,009201-24012020-0031,3303637500002,279930,1,279930,-,-,-
2106,17,4,716000446,4,10,134,2020-01-24,-,009201-24012020-0050,3303637500002,279930,1,279930,-,-,-
2107,17,4,716000446,4,10,134,2020-01-24,-,009202-24012020-0008,3303637500002,279930,1,279930,-,-,-
2108,17,4,716000446,4,10,134,2020-01-24,-,009109-24012020-0049,3303637900000,299950,1,299950,-,-,-
2109,17,4,716000445,4,10,134,2020-01-24,-,009201-24012020-0031,3303637900000,169900,1,169900,-,-,-
2110,17,4,716000445,4,10,134,2020-01-24,-,009201-24012020-0046,3303637900000,169900,5,849500,-,-,-
2111,17,4,716000445,4,10,134,2020-01-24,-,009201-24012020-0065,3303637900000,169900,3,509700,-,-,-
2112,17,4,716000445,4,10,134,2020-01-24,-,009202-24012020-0035,3303637900000,169900,3,509700,-,-,-
2113,17,4,716000445,4,10,134,2020-01-24,-,009202-24012020-0042,3303637900000,169900,2,339800,-,-,-
